Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
1KG	HG01850	HG01850	0.0	0.0	0.0	0.0	0.5168539325842697	0.20224719101123595	0.0	0.0	0.0	0.2808988764044944	0.0	0.0	4
1KG	HG03077	HG03077	0.3636363636363636	0.6363636363636364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG02971	HG02971	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03679	HG03679	0.0	0.0	0.3050847457627119	0.0	0.0	0.0	0.5254237288135594	0.0	0.0	0.0	0.16949152542372883	0.0	4
1KG	HG03084	HG03084	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03645	HG03645	0.0	0.0	0.30645161290322576	0.0	0.16129032258064513	0.0	0.532258064516129	0.0	0.0	0.0	0.0	0.0	4
1KG	NA19920	NA19920	0.35000000000000003	0.65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG00269	HG00269	0.0	0.0	0.0	0.15942028985507248	0.0	0.0	0.0	0.0	0.5217391304347826	0.0	0.31884057971014496	0.0	1
1KG	NA19835	NA19835	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03432	HG03432	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01859	HG01859	0.0	0.0	0.0	0.0	0.5222222222222223	0.21111111111111114	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	4
1KG	HG00982	HG00982	0.0	0.0	0.0	0.0	0.5164835164835165	0.19780219780219782	0.0	0.0	0.0	0.28571428571428575	0.0	0.0	4
1KG	HG01507	HG01507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1
1KG	HG02462	HG02462	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03394	HG03394	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03212	HG03212	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG02582	HG02582	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG02648	HG02648	0.0	0.0	0.25757575757575757	0.0	0.0	0.0	0.3484848484848485	0.0	0.15151515151515152	0.0	0.24242424242424243	0.0	4
1KG	HG00446	HG00446	0.0	0.0	0.0	0.0	0.5913978494623657	0.20430107526881722	0.0	0.0	0.0	0.20430107526881722	0.0	0.0	4
1KG	NA19038	NA19038	0.3452380952380952	0.6547619047619048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG03775	HG03775	0.0	0.0	0.32258064516129037	0.0	0.0	0.0	0.5161290322580645	0.0	0.0	0.0	0.16129032258064518	0.0	4
1KG	HG03376	HG03376	0.3295454545454546	0.6704545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA18537	NA18537	0.0	0.0	0.0	0.0	0.55	0.15	0.0	0.0	0.0	0.3	0.0	0.0	4
